station_id,capacity,station_code,station_name,lcd_racks,qr_racks,operation_type,capacity_source
ST-1426,20,,,,,,fallback_20
ST-1425,12,1681.0, 현대6차 아파트,12.0,,LCD,seoul_open_data
ST-1424,20,1361.0, 홍익중고 입구,20.0,,LCD,seoul_open_data
ST-1423,20,,,,,,fallback_20
ST-1422,10,1289.0, 풍납토성 서성벽터B,10.0,,LCD,seoul_open_data
ST-1421,15,1051.0," 강일중,선사고 버스정류장(신암중학교 방면)",15.0,,LCD,seoul_open_data
ST-1420,15,1050.0, 둔촌역 3번 출입구,15.0,,LCD,seoul_open_data
ST-142,15,326.0, 안국역 5번출구 앞,,15.0,QR,seoul_open_data
ST-1419,20,,,,,,fallback_20
ST-1418,20,,,,,,fallback_20
ST-1417,20,,,,,,fallback_20
ST-1416,10,1285.0, 위례별 유치원 뒤,10.0,,LCD,seoul_open_data
ST-1414,20,,,,,,fallback_20
ST-1413,10,1282.0, 송파소방서 맞은편(성내4교),10.0,,LCD,seoul_open_data
ST-1411,13,1280.0, 송파파크데일 2단지입구 앞 주차장,13.0,,LCD,seoul_open_data
ST-1410,10,1279.0, 마천금호어울림 1차아파트 건너편,10.0,,LCD,seoul_open_data
ST-1409,16,1278.0, 송파구청 교차로,,16.0,QR,seoul_open_data
ST-1408,20,,,,,,fallback_20
ST-1407,20,,,,,,fallback_20
ST-1406,12,2299.0, 한전아트센터 앞,12.0,,LCD,seoul_open_data
ST-1405,20,,,,,,fallback_20
ST-1404,10,2297.0, 남부터미널역 1번출구,10.0,,LCD,seoul_open_data
ST-1403,10,1851.0,가산디지털단지 9번출구 인근,10.0,,LCD,seoul_open_data
ST-1402,14,1168.0, 마곡엠밸리10단지 앞,,14.0,QR,seoul_open_data
ST-1400,10,752.0, 성원2차 아파트,10.0,,LCD,seoul_open_data
ST-140,8,324.0, 신세계백화점 본점 앞,,8.0,QR,seoul_open_data
ST-14,20,,,,,,fallback_20
ST-1398,10,750.0, 연의근린공원 건너편,10.0,,LCD,seoul_open_data
ST-1397,10,427.0, 성산시영아파트,10.0,,LCD,seoul_open_data
ST-1396,20,,,,,,fallback_20
ST-1395,20,,,,,,fallback_20
ST-1394,20,,,,,,fallback_20
ST-1392,10,1542.0, 삼양사거리역,10.0,,LCD,seoul_open_data
ST-1391,20,,,,,,fallback_20
ST-1390,8,1540.0, 가오리역,8.0,,LCD,seoul_open_data
ST-139,20,,,,,,fallback_20
ST-1389,20,,,,,,fallback_20
ST-1388,20,,,,,,fallback_20
ST-1387,10,1537.0, 북한산 우이역,10.0,,LCD,seoul_open_data
ST-1386,10,1360.0, 정릉역,10.0,,LCD,seoul_open_data
ST-1385,20,,,,,,fallback_20
ST-1384,7,1358.0, 정릉도서관 앞,7.0,,LCD,seoul_open_data
ST-1383,10,1357.0, 북한산보국문역,10.0,,LCD,seoul_open_data
ST-1381,10,1457.0, 동원사거리,10.0,,LCD,seoul_open_data
ST-1380,10,1456.0, 상아빌딩(우림시장 교차로),10.0,,LCD,seoul_open_data
ST-138,10,322.0, 명동성당 앞,,10.0,QR,seoul_open_data
ST-1379,20,,,,,,fallback_20
ST-1378,20,,,,,,fallback_20
ST-1377,20,,,,,,fallback_20
ST-1376,8,838.0, 숙대입구역 4번출구,8.0,,LCD,seoul_open_data
ST-1375,10,1455.0, 상봉역 2번 출구,10.0,,LCD,seoul_open_data
ST-1374,8,395.0, 경희궁 자이 2단지,8.0,,LCD,seoul_open_data
ST-1373,15,394.0, 경희궁 자이 3단지,,15.0,QR,seoul_open_data
ST-1372,12,393.0, 동대문역 8번 출구,12.0,,LCD,seoul_open_data
ST-1371,20,,,,,,fallback_20
ST-1370,13,1048.0, 둔촌어린이공원,13.0,,LCD,seoul_open_data
ST-137,15,321.0, KEB 하나금융그룹 명동사옥 옆,,15.0,QR,seoul_open_data
ST-1369,20,,,,,,fallback_20
ST-1367,15,1275.0, 거여초등학교 옆,15.0,,LCD,seoul_open_data
ST-1366,10,2386.0, 크린랩 본사,,10.0,QR,seoul_open_data
ST-1365,10,2385.0, 학동역,10.0,,LCD,seoul_open_data
ST-1364,15,2384.0, 자곡사거리,15.0,,LCD,seoul_open_data
ST-1361,15,2294.0, 두상빌딩 앞,15.0,,LCD,seoul_open_data
ST-1360,10,2293.0, SPC 앞,10.0,,LCD,seoul_open_data
ST-136,17,320.0, 을지로입구역 4번출구 앞,,17.0,QR,seoul_open_data
ST-1359,20,,,,,,fallback_20
ST-1357,15,2176.0, 보라매공원 보도육교,15.0,,LCD,seoul_open_data
ST-1356,10,2065.0, 서울시여성가족재단,10.0,,LCD,seoul_open_data
ST-1355,10,2064.0, 흑석한강푸르지오 106동앞,10.0,,LCD,seoul_open_data
ST-1354,20,,,,,,fallback_20
ST-1353,15,279.0,영등포 푸르지오 아파트 B,,15.0,QR,seoul_open_data
ST-1352,15,1167.0, 마곡수명산파크3단지 교차로,15.0,,LCD,seoul_open_data
ST-1351,10,1166.0, 강서구립등빛도서관,10.0,,LCD,seoul_open_data
ST-1350,10,749.0, 이대목동병원보도육교,10.0,,LCD,seoul_open_data
ST-1349,15,1677.0, 육군사관학교 앞,15.0,,LCD,seoul_open_data
ST-1348,20,,,,,,fallback_20
ST-1347,20,,,,,,fallback_20
ST-1346,20,,,,,,fallback_20
ST-1345,20,,,,,,fallback_20
ST-1344,10,837.0, 한남나들목 입구,10.0,,LCD,seoul_open_data
ST-1343,15,836.0, 현대자동차서비스 앞,15.0,,LCD,seoul_open_data
ST-1342,10,835.0, 남영역 건너편,10.0,,LCD,seoul_open_data
ST-1341,15,834.0, 효창공원앞역 3번출구 뒤,,15.0,QR,seoul_open_data
ST-134,10,318.0, 광교사거리 남측,,10.0,QR,seoul_open_data
ST-1339,20,832.0, 이촌1동 주민센터 뒤,20.0,,LCD,seoul_open_data
ST-1338,20,1165.0, 마곡중학교 후문,20.0,,LCD,seoul_open_data
ST-1337,17,2171.0, 서울대입구역 5번출구,17.0,,LCD,seoul_open_data
ST-1336,20,,,,,,fallback_20
ST-1335,25,1452.0, 겸재교 진입부,20.0,5.0,"LCD,QR",seoul_open_data
ST-1334,10,1451.0, 중랑세무서,10.0,,LCD,seoul_open_data
ST-1333,10,1450.0, 화랑대역 7번출구,10.0,,LCD,seoul_open_data
ST-1332,20,,,,,,fallback_20
ST-1331,9,956.0, 응암시장교차로,9.0,,LCD,seoul_open_data
ST-1329,10,954.0, 은평뉴타운구파발9단지,10.0,,LCD,seoul_open_data
ST-1328,20,,,,,,fallback_20
ST-1327,10,830.0,강변삼성스위트아파트 앞,10.0,,LCD,seoul_open_data
ST-1326,40,829.0,한강대교 북단 교차로,40.0,,LCD,seoul_open_data
ST-1325,7,828.0, 숙대입구역 8번,7.0,,LCD,seoul_open_data
ST-1324,14,827.0, 국군복지단,14.0,,LCD,seoul_open_data
ST-1323,10,278.0, 쌍용플레티넘오피스텔,,10.0,QR,seoul_open_data
ST-1322,20,,,,,,fallback_20
ST-1321,10,276.0, 영등포로터리2,10.0,,LCD,seoul_open_data
ST-1320,10,275.0, 신동아아파트,10.0,,LCD,seoul_open_data
ST-132,8,316.0, 종각역 1번출구 앞,,8.0,QR,seoul_open_data
ST-1319,20,,,,,,fallback_20
ST-1317,22,1354.0, 고려대학교 2번출구,22.0,,LCD,seoul_open_data
ST-1316,20,,,,,,fallback_20
ST-1315,10,2289.0, 남태령역 2번출구,10.0,,LCD,seoul_open_data
ST-1314,20,,,,,,fallback_20
ST-1313,20,,,,,,fallback_20
ST-1312,20,,,,,,fallback_20
ST-1311,20,,,,,,fallback_20
ST-1310,15,2284.0, CJ오쇼핑앞,15.0,,LCD,seoul_open_data
ST-131,20,,,,,,fallback_20
ST-1309,10,2283.0, 그룹한빌딩옆,10.0,,LCD,seoul_open_data
ST-1308,20,,,,,,fallback_20
ST-1307,7,2281.0, 연세사랑병원신관앞,7.0,,LCD,seoul_open_data
ST-1306,10,2280.0, 서울서초고용센터앞,10.0,,LCD,seoul_open_data
ST-1305,10,2279.0, 교대역 5번출구뒤,10.0,,LCD,seoul_open_data
ST-1303,20,,,,,,fallback_20
ST-1302,20,650.0, 중랑교사거리,20.0,,LCD,seoul_open_data
ST-1300,15,648.0, 장안동위더스빌옆,15.0,,LCD,seoul_open_data
ST-130,10,314.0, 국립현대미술관,,10.0,QR,seoul_open_data
ST-13,20,,,,,,fallback_20
ST-1299,20,,,,,,fallback_20
ST-1298,20,,,,,,fallback_20
ST-1297,20,,,,,,fallback_20
ST-1296,8,1726.0, 삼익세라믹아파트교차로,8.0,,LCD,seoul_open_data
ST-1295,20,,,,,,fallback_20
ST-1293,20,,,,,,fallback_20
ST-1292,20,,,,,,fallback_20
ST-1291,15,1674.0, 서울북부고용센터앞,15.0,,LCD,seoul_open_data
ST-1290,20,,,,,,fallback_20
ST-129,20,,,,,,fallback_20
ST-1289,20,,,,,,fallback_20
ST-1288,15,1671.0, 인덕대학교,15.0,,LCD,seoul_open_data
ST-1287,20,,,,,,fallback_20
ST-1286,9,1669.0, 중계역 3번출구,9.0,,LCD,seoul_open_data
ST-1285,10,1668.0, 중계역 6번출구,10.0,,LCD,seoul_open_data
ST-1284,20,,,,,,fallback_20
ST-1283,10,1666.0, 노원소방서인근,10.0,,LCD,seoul_open_data
ST-1282,20,,,,,,fallback_20
ST-1281,20,,,,,,fallback_20
ST-1280,25,1663.0, 동해문화예술관앞,25.0,,LCD,seoul_open_data
ST-128,20,,,,,,fallback_20
ST-1279,20,1662.0, 노원역7번출구,20.0,,LCD,seoul_open_data
ST-1278,10,1661.0, 당현천근린공원,10.0,,LCD,seoul_open_data
ST-1277,10,1850.0, 코오롱테크노밸리,10.0,,LCD,seoul_open_data
ST-1276,10,1849.0, 대륭포스트타워5차,10.0,,LCD,seoul_open_data
ST-1275,20,1985.0, 구로도서관,20.0,,LCD,seoul_open_data
ST-1274,20,,,,,,fallback_20
ST-1273,10,1983.0, 구로동롯데아파트,10.0,,LCD,seoul_open_data
ST-1271,20,,,,,,fallback_20
ST-1270,10,2175.0, 신림동걷고싶은문화의거리입구,10.0,,LCD,seoul_open_data
ST-127,20,,,,,,fallback_20
ST-1269,10,2174.0, 삼성디지털프라자관악점,10.0,,LCD,seoul_open_data
ST-1268,10,2173.0, 당곡사거리,10.0,,LCD,seoul_open_data
ST-1267,15,2172.0, 나들목공원,15.0,,LCD,seoul_open_data
ST-1266,10,3517.0, 용마사거리,10.0,,LCD,seoul_open_data
ST-1265,10,2170.0, 조원동 강남힐병원,10.0,,LCD,seoul_open_data
ST-1264,7,2169.0, 봉천역 2번출구,7.0,,LCD,seoul_open_data
ST-1263,8,3518.0, 군자역 7번출구뒤,8.0,,LCD,seoul_open_data
ST-1262,12,2167.0, 낙성대역 1번출구,12.0,,LCD,seoul_open_data
ST-1260,10,2165.0, JK장평타워,10.0,,LCD,seoul_open_data
ST-126,8,310.0, 청계광장 옆,,8.0,QR,seoul_open_data
ST-1259,8,2164.0, 관악우체국,8.0,,LCD,seoul_open_data
ST-1254,10,1163.0, 방화동강서기동대앞,10.0,,LCD,seoul_open_data
ST-1253,10,1162.0, 공항초등학교건너편,10.0,,LCD,seoul_open_data
ST-1252,10,1161.0, 강서면허시험장 앞,10.0,,LCD,seoul_open_data
ST-1251,20,1160.0, 양천향교역 7번출구앞,,20.0,QR,seoul_open_data
ST-1250,20,1159.0, 서서울모터리움 앞,20.0,,LCD,seoul_open_data
ST-125,13,309.0, 광화문역 6번출구 옆 B,,13.0,QR,seoul_open_data
ST-1249,20,1158.0, 가양역 8번출구,20.0,,LCD,seoul_open_data
ST-1248,10,2383.0, 보금자리정원,10.0,,LCD,seoul_open_data
ST-1247,6,2382.0, 역삼동 sk뷰 501동앞,6.0,,LCD,seoul_open_data
ST-1246,8,2381.0, 언주역 6번출구앞,8.0,,LCD,seoul_open_data
ST-1245,12,2380.0, 삼성동베이직하우스앞,12.0,,LCD,seoul_open_data
ST-1243,10,1981.0,천왕지구삼거리 앞,10.0,,LCD,seoul_open_data
ST-1241,10,1979.0, 구로1동우체국 앞,10.0,,LCD,seoul_open_data
ST-124,31,308.0, 광화문 S타워 앞,,31.0,QR,seoul_open_data
ST-1239,15,1977.0, 천왕역 1번 출입구 앞,15.0,,LCD,seoul_open_data
ST-1238,10,1976.0, 남구로역 5번 출입구 앞,10.0,,LCD,seoul_open_data
ST-1237,10,1975.0, 대림역 1번 출입구 밑,10.0,,LCD,seoul_open_data
ST-1236,10,1974.0, 신도림2차e편한세상아파트 203동 앞,10.0,,LCD,seoul_open_data
ST-1235,10,1973.0, 오리로와 서해안도로 교차로 앞,10.0,,LCD,seoul_open_data
ST-1233,10,1971.0, 오정초교 앞 보도육교,10.0,,LCD,seoul_open_data
ST-1231,20,,,,,,fallback_20
ST-1230,20,,,,,,fallback_20
ST-123,11,307.0, 서울역사박물관 앞,,11.0,QR,seoul_open_data
ST-1229,10,1967.0, 참새공원(백곡경노당),10.0,,LCD,seoul_open_data
ST-1228,10,1966.0, 한마을아파트 정문상가,10.0,,LCD,seoul_open_data
ST-1227,15,1965.0, 삼환로즈빌아파트 105동 옆,15.0,,LCD,seoul_open_data
ST-1226,10,1964.0, 원메디타운 앞,10.0,,LCD,seoul_open_data
ST-1225,20,,,,,,fallback_20
ST-1224,15,1962.0, 가리봉동주민센터,15.0,,LCD,seoul_open_data
ST-1223,20,,,,,,fallback_20
ST-1222,10,1960.0, 구로거리공원 동측(신도림역 방면),10.0,,LCD,seoul_open_data
ST-1221,9,1959.0,구로구의회 앞,,9.0,QR,seoul_open_data
ST-1220,15,1958.0, 강서수도사업소민원센터,15.0,,LCD,seoul_open_data
ST-122,20,,,,,,fallback_20
ST-1219,15,1957.0, 구일고등학교 정문,15.0,,LCD,seoul_open_data
ST-1218,15,1956.0, 동아1차APT105동 버스정류장(신도림중학교 방면),15.0,,LCD,seoul_open_data
ST-1217,8,1353.0, 금호어울림센터힐 내,8.0,,LCD,seoul_open_data
ST-1216,20,,,,,,fallback_20
ST-1215,8,1351.0, 안암2교 옆,8.0,,LCD,seoul_open_data
ST-1213,20,,,,,,fallback_20
ST-1212,12,1348.0, 성북제일새마을금고 본점 앞,12.0,,LCD,seoul_open_data
ST-1211,10,1347.0, 길음래미안아파트817동 상가 앞,10.0,,LCD,seoul_open_data
ST-1210,15,1346.0, 길음8골어린이공원 옆,15.0,,LCD,seoul_open_data
ST-121,16,305.0, 종로구청 옆,,16.0,QR,seoul_open_data
ST-1208,10,1344.0, 아리랑시네센터 앞,10.0,,LCD,seoul_open_data
ST-1207,8,1343.0, 한성대7번출구 앞,8.0,,LCD,seoul_open_data
ST-1206,10,1342.0, 성북쉼터 앞,10.0,,LCD,seoul_open_data
ST-1204,11,1340.0, 광운초등학교 앞,11.0,,LCD,seoul_open_data
ST-1203,9,1339.0, 삼성전자서비스 성북센터,9.0,,LCD,seoul_open_data
ST-1202,15,1338.0, 용문2교 옆,15.0,,LCD,seoul_open_data
ST-1201,13,1337.0, 돈암성당 옆,13.0,,LCD,seoul_open_data
ST-1200,30,1336.0, 성북3교 위,30.0,,LCD,seoul_open_data
ST-120,20,,,,,,fallback_20
ST-12,15,115.0, 마스타 빌딩 앞,,15.0,QR,seoul_open_data
ST-1199,20,3515.0, 서울숲 관리사무소,20.0,,LCD,seoul_open_data
ST-1198,10,3514.0, 왕십리교회옆,10.0,,LCD,seoul_open_data
ST-1197,15,3513.0, 상왕십리역 1번출구,15.0,,LCD,seoul_open_data
ST-1195,10,3511.0, 응봉역 1번출구,10.0,,LCD,seoul_open_data
ST-1194,20,3509.0, 세종사이버대학교,,20.0,QR,seoul_open_data
ST-1193,7,3508.0, 화양사거리,,7.0,QR,seoul_open_data
ST-1192,25,3507.0, 어린이회관,25.0,,LCD,seoul_open_data
ST-1191,10,3506.0, 영동대교 북단,10.0,,LCD,seoul_open_data
ST-1190,10,3102.0, 연희삼거리,10.0,,LCD,seoul_open_data
ST-119,8,303.0, 광화문역 1번출구 앞,,8.0,QR,seoul_open_data
ST-1189,15,3101.0, 서대문구청,15.0,,LCD,seoul_open_data
ST-1188,8,3100.0, 북성초교,8.0,,LCD,seoul_open_data
ST-1186,9,2377.0, 수서역 5번출구,9.0,,LCD,seoul_open_data
ST-1185,14,2376.0, 수서역 6번출구 앞,14.0,,LCD,seoul_open_data
ST-1184,14,2375.0, 수서역 1번출구 앞,14.0,,LCD,seoul_open_data
ST-1182,20,2373.0, 개포동역 사거리,20.0,,LCD,seoul_open_data
ST-1181,10,2372.0, 대치역 사거리,10.0,,LCD,seoul_open_data
ST-1180,20,,,,,,fallback_20
ST-118,12,302.0, 경복궁역 4번출구 뒤,,12.0,QR,seoul_open_data
ST-1179,10,2370.0, 한티역 3번출구,10.0,,LCD,seoul_open_data
ST-1178,20,2369.0, KT선릉타워,20.0,,LCD,seoul_open_data
ST-1177,7,2368.0, 도곡동 경남아파트 건너편,,7.0,QR,seoul_open_data
ST-1174,15,2365.0, K+ 타워 앞,15.0,,LCD,seoul_open_data
ST-1173,10,2364.0, 도산공원교차로,10.0,,LCD,seoul_open_data
ST-1172,15,2363.0, 강남 을지병원 교차로,15.0,,LCD,seoul_open_data
ST-1171,10,2362.0, 신사동 가로수길 입구,10.0,,LCD,seoul_open_data
ST-1170,20,,,,,,fallback_20
ST-117,20,301.0, 경복궁역 7번출구 앞,,20.0,QR,seoul_open_data
ST-1169,10,2277.0, 길마중4교 하부,,10.0,QR,seoul_open_data
ST-1168,15,2276.0, 영동1교 (양재천근린공원),15.0,,LCD,seoul_open_data
ST-1167,20,,,,,,fallback_20
ST-1166,10,2274.0, 양재시민의숲역 3번출구,10.0,,LCD,seoul_open_data
ST-1165,10,2273.0, 일동제약 사거리,10.0,,LCD,seoul_open_data
ST-1164,10,2272.0, 교대입구 교차로,10.0,,LCD,seoul_open_data
ST-1163,8,2271.0, 내방역 8번출구 앞,8.0,,LCD,seoul_open_data
ST-1162,20,,,,,,fallback_20
ST-1161,15,2269.0, 주홍교 하부,15.0,,LCD,seoul_open_data
ST-1160,20,,,,,,fallback_20
ST-116,6,300.0, 정동사거리,,6.0,QR,seoul_open_data
ST-1158,15,2266.0, 서초역 3번출구,15.0,,LCD,seoul_open_data
ST-1157,20,,,,,,fallback_20
ST-1156,10,2159.0, 인헌초교,10.0,,LCD,seoul_open_data
ST-1154,10,2062.0, 사당새마을금고,10.0,,LCD,seoul_open_data
ST-1153,20,,,,,,fallback_20
ST-1152,10,2060.0, 남성역3번출구 뒤,10.0,,LCD,seoul_open_data
ST-1151,10,2059.0, 보라매공원 정문,10.0,,LCD,seoul_open_data
ST-1150,14,2058.0, 동작경찰서,14.0,,LCD,seoul_open_data
ST-115,20,,,,,,fallback_20
ST-1149,9,1848.0, 벽산 디지털밸리 5차,,9.0,QR,seoul_open_data
ST-1148,10,1847.0, 독산주공 14단지 버스정류소,10.0,,LCD,seoul_open_data
ST-1147,15,1846.0, 롯데캐슬골드파크1차 동문,15.0,,LCD,seoul_open_data
ST-1146,20,,,,,,fallback_20
ST-1144,10,1843.0, 독산고등학교,10.0,,LCD,seoul_open_data
ST-1143,20,,,,,,fallback_20
ST-1142,12,1841.0, 가산동 주민센터,12.0,,LCD,seoul_open_data
ST-1141,20,1840.0, 솔브레인이엔지 뒤편,20.0,,LCD,seoul_open_data
ST-1140,20,1839.0, 수출의 다리 아래,20.0,,LCD,seoul_open_data
ST-114,10,516.0, 광진메디칼 앞,,10.0,QR,seoul_open_data
ST-1137,20,,,,,,fallback_20
ST-1136,27,1720.0, 도봉구청 옆(중랑천변),27.0,,LCD,seoul_open_data
ST-1135,20,,,,,,fallback_20
ST-1133,20,,,,,,fallback_20
ST-1132,10,1716.0, 창동역 1번출구 건너편,10.0,,LCD,seoul_open_data
ST-1131,20,1715.0, 서울특별시교육청도봉도서관,20.0,,LCD,seoul_open_data
ST-1130,20,,,,,,fallback_20
ST-113,15,515.0, 광양중학교 앞,,15.0,QR,seoul_open_data
ST-1129,10,1713.0, 쌍문동 이안아파트 앞,10.0,,LCD,seoul_open_data
ST-1128,20,,,,,,fallback_20
ST-1127,20,,,,,,fallback_20
ST-1125,20,1657.0, 노원구청,20.0,,LCD,seoul_open_data
ST-1124,12,1656.0, 중앙하이츠 아파트 입구,12.0,,LCD,seoul_open_data
ST-1123,15,1655.0, 공릉1단지아파트,15.0,,LCD,seoul_open_data
ST-1122,20,,,,,,fallback_20
ST-1121,20,,,,,,fallback_20
ST-1120,20,,,,,,fallback_20
ST-112,12,514.0, 성수사거리 버스정류장 앞,,12.0,QR,seoul_open_data
ST-1119,20,1651.0, 상계동 우방유쉘아파트 앞,20.0,,LCD,seoul_open_data
ST-1118,25,1650.0, 중계근린공원내,,25.0,QR,seoul_open_data
ST-1114,10,1646.0, 삼육대 입구,10.0,,LCD,seoul_open_data
ST-1111,10,1643.0, 태릉입구역 8번출구,10.0,,LCD,seoul_open_data
ST-1110,20,,,,,,fallback_20
ST-111,13,513.0, 뚝섬역 5번 출구 정류소 옆,,13.0,QR,seoul_open_data
ST-1109,10,1535.0, 효성인텔리안 앞,10.0,,LCD,seoul_open_data
ST-1108,20,,,,,,fallback_20
ST-1107,10,1533.0," 번동 주공3, 4단지 교차로",10.0,,LCD,seoul_open_data
ST-1106,10,1532.0, 번3동 주민센터 교차로,10.0,,LCD,seoul_open_data
ST-1105,10,1531.0, 미아사거리 1번 출구,10.0,,LCD,seoul_open_data
ST-1104,13,1530.0, 광산사거리,13.0,,LCD,seoul_open_data
ST-1103,20,,,,,,fallback_20
ST-1102,10,1528.0, 삼각산동 주민센터,10.0,,LCD,seoul_open_data
ST-1101,20,,,,,,fallback_20
ST-1100,20,,,,,,fallback_20
ST-110,14,400.0, 상암한화오벨리스크 1차 앞,,14.0,QR,seoul_open_data
ST-11,20,,,,,,fallback_20
ST-1099,15,1448.0, 코스트코 상봉점,15.0,,LCD,seoul_open_data
ST-1098,15,1447.0, 면목역 3번출구,15.0,,LCD,seoul_open_data
ST-1097,10,1446.0, 중랑전화국 교차로,10.0,,LCD,seoul_open_data
ST-1096,10,1445.0, 용마지구대 A,10.0,,LCD,seoul_open_data
ST-1095,10,1444.0, 면목4치안센터,10.0,,LCD,seoul_open_data
ST-1094,20,,,,,,fallback_20
ST-1093,8,1442.0, 중랑구 중소기업 창업센터,8.0,,LCD,seoul_open_data
ST-1092,20,1274.0, 영파여고 앞,20.0,,LCD,seoul_open_data
ST-109,15,512.0, 뚝섬역 1번 출구 옆,,15.0,QR,seoul_open_data
ST-1089,20,,,,,,fallback_20
ST-1088,10,1269.0, 리센츠아파트,10.0,,LCD,seoul_open_data
ST-1087,15,1268.0, 몽촌토성역 1번출구 옆,,15.0,QR,seoul_open_data
ST-1086,14,1267.0, 올림픽공원 남2문 앞,,14.0,QR,seoul_open_data
ST-1085,20,,,,,,fallback_20
ST-1084,10,1265.0, 문정동 근린공원,10.0,,LCD,seoul_open_data
ST-1083,8,1264.0, 천호역 10번 출구 앞,8.0,,LCD,seoul_open_data
ST-1082,20,,,,,,fallback_20
ST-1081,10,1262.0, 송파여성문화회관 앞,10.0,,LCD,seoul_open_data
ST-1080,20,,,,,,fallback_20
ST-108,16,511.0, 서울숲역 5번 출구 옆,,16.0,QR,seoul_open_data
ST-1079,8,1260.0, 방이동 한양3차아파트 옆,8.0,,LCD,seoul_open_data
ST-1078,20,1259.0, 방이역 1번출구,20.0,,LCD,seoul_open_data
ST-1077,20,,,,,,fallback_20
ST-1076,20,,,,,,fallback_20
ST-1075,8,1256.0, 문정현대아파트 교차로,8.0,,LCD,seoul_open_data
ST-1072,10,1253.0, 오금역 3번 출구 뒤,10.0,,LCD,seoul_open_data
ST-1070,10,1251.0, 석촌역 2번출구,10.0,,LCD,seoul_open_data
ST-107,15,510.0,뚝도아리수정수센터 버스정류소 옆,,15.0,QR,seoul_open_data
ST-1069,8,1157.0, 강서구청,8.0,,LCD,seoul_open_data
ST-1067,10,1155.0, 기쁜우리복지관,10.0,,LCD,seoul_open_data
ST-1065,32,1153.0," 발산역 1번, 9번 인근 대여소",17.0,15.0,"LCD,QR",seoul_open_data
ST-1064,30,1152.0, 마곡역교차로,,30.0,QR,seoul_open_data
ST-1063,25,1151.0, 마곡역1번출구,25.0,,LCD,seoul_open_data
ST-1062,7,1150.0, 송정역 1번출구,7.0,,LCD,seoul_open_data
ST-1061,15,1044.0, 굽은다리역,15.0,,LCD,seoul_open_data
ST-106,20,,,,,,fallback_20
ST-1059,10,1042.0, 강일리버파크 2~5단지,10.0,,LCD,seoul_open_data
ST-1058,20,,,,,,fallback_20
ST-1057,20,,,,,,fallback_20
ST-1056,20,,,,,,fallback_20
ST-1055,20,,,,,,fallback_20
ST-1054,20,,,,,,fallback_20
ST-1053,20,,,,,,fallback_20
ST-1052,20,,,,,,fallback_20
ST-1051,10,1034.0, 고덕동 래미안 힐스테이트,10.0,,LCD,seoul_open_data
ST-1050,17,1033.0, 고덕동 아남아파트,,17.0,QR,seoul_open_data
ST-105,10,508.0, 성수아카데미타워 앞,,10.0,QR,seoul_open_data
ST-1049,20,1032.0, 선사고등학교,20.0,,LCD,seoul_open_data
ST-1048,15,1031.0, 올림픽로 836(아리수로),15.0,,LCD,seoul_open_data
ST-1047,20,,,,,,fallback_20
ST-1046,7,1029.0, 성내어울터,7.0,,LCD,seoul_open_data
ST-1045,10,1028.0, 포레스 주상복합 빌딩,10.0,,LCD,seoul_open_data
ST-1044,20,1027.0, 프라자 아파트 앞,20.0,,LCD,seoul_open_data
ST-1043,20,,,,,,fallback_20
ST-1042,20,,,,,,fallback_20
ST-1041,10,1024.0, 강동구청 앞,10.0,,LCD,seoul_open_data
ST-1040,22,1023.0, 한국종합기술사옥 앞,22.0,,LCD,seoul_open_data
ST-104,20,,,,,,fallback_20
ST-1039,10,953.0, 서울연신초등학교,10.0,,LCD,seoul_open_data
ST-1038,10,952.0, 서울연신중학교,10.0,,LCD,seoul_open_data
ST-1037,20,,,,,,fallback_20
ST-1036,10,950.0, 구산역 2번 출구 예일여고 버스정류장,10.0,,LCD,seoul_open_data
ST-1035,6,949.0, 연신내역 1번 출구,6.0,,LCD,seoul_open_data
ST-1034,10,948.0, 디지털미디어 시티역 4번출구(DMC역),10.0,,LCD,seoul_open_data
ST-1033,10,947.0, 연신내 선일하이츠빌 정류소,10.0,,LCD,seoul_open_data
ST-1032,16,946.0, 독바위역,,16.0,QR,seoul_open_data
